,sex,unit,geo,TIME_PERIOD,OBS_VALUE
1598,T,THS,BE,2021-Q1,158.5
1599,T,THS,BE,2021-Q2,173.9
1800,F,PC_EMP,BG,2009-Q1,2.9
1801,F,PC_EMP,BG,2009-Q2,3.6
1802,F,PC_EMP,BG,2009-Q3,2.6
1803,F,PC_EMP,BG,2009-Q4,2.1
1804,F,PC_EMP,BG,2010-Q1,2.3
1805,F,PC_EMP,BG,2010-Q2,3.6
1806,F,PC_EMP,BG,2010-Q3,2.7
1807,F,PC_EMP,BG,2010-Q4,2.9
1808,F,PC_EMP,BG,2011-Q1,3.1
1809,F,PC_EMP,BG,2011-Q2,3.5
1810,F,PC_EMP,BG,2011-Q3,3.1
1811,F,PC_EMP,BG,2011-Q4,2.5
1812,F,PC_EMP,BG,2012-Q1,2.3
1813,F,PC_EMP,BG,2012-Q2,4.0
1814,F,PC_EMP,BG,2012-Q3,3.5
1815,F,PC_EMP,BG,2012-Q4,2.7
1816,F,PC_EMP,BG,2013-Q1,3.6
1817,F,PC_EMP,BG,2013-Q2,4.5
1818,F,PC_EMP,BG,2013-Q3,3.4
1819,F,PC_EMP,BG,2013-Q4,2.6
1820,F,PC_EMP,BG,2014-Q1,2.5
1821,F,PC_EMP,BG,2014-Q2,3.9
1822,F,PC_EMP,BG,2014-Q3,3.7
1823,F,PC_EMP,BG,2014-Q4,2.7
1824,F,PC_EMP,BG,2015-Q1,1.9
1825,F,PC_EMP,BG,2015-Q2,3.4
1826,F,PC_EMP,BG,2015-Q3,3.3
1827,F,PC_EMP,BG,2015-Q4,2.8
1828,F,PC_EMP,BG,2016-Q1,2.8
1829,F,PC_EMP,BG,2016-Q2,3.0
1830,F,PC_EMP,BG,2016-Q3,3.0
1831,F,PC_EMP,BG,2016-Q4,2.5
1832,F,PC_EMP,BG,2017-Q1,2.4
1833,F,PC_EMP,BG,2017-Q2,4.0
1834,F,PC_EMP,BG,2017-Q3,3.2
1835,F,PC_EMP,BG,2017-Q4,2.2
1836,F,PC_EMP,BG,2018-Q1,1.9
1837,F,PC_EMP,BG,2018-Q2,3.1
1838,F,PC_EMP,BG,2018-Q3,2.2
1839,F,PC_EMP,BG,2018-Q4,1.5
1840,F,PC_EMP,BG,2019-Q1,2.1
1841,F,PC_EMP,BG,2019-Q2,3.0
1842,F,PC_EMP,BG,2019-Q3,2.2
1843,F,PC_EMP,BG,2019-Q4,1.7
1844,F,PC_EMP,BG,2020-Q1,1.3
1845,F,PC_EMP,BG,2020-Q2,2.2
1846,F,PC_EMP,BG,2020-Q3,3.1
1847,F,PC_EMP,BG,2020-Q4,1.5
1848,F,PC_EMP,BG,2021-Q1,2.0
1849,F,PC_EMP,BG,2021-Q2,2.8
1850,F,THS,BG,2009-Q1,43.0
1851,F,THS,BG,2009-Q2,55.3
1852,F,THS,BG,2009-Q3,40.1
1853,F,THS,BG,2009-Q4,30.9
1854,F,THS,BG,2010-Q1,32.2
1855,F,THS,BG,2010-Q2,50.7
1856,F,THS,BG,2010-Q3,39.0
1857,F,THS,BG,2010-Q4,40.6
1858,F,THS,BG,2011-Q1,41.5
1859,F,THS,BG,2011-Q2,47.3
1860,F,THS,BG,2011-Q3,42.9
1861,F,THS,BG,2011-Q4,35.1
1862,F,THS,BG,2012-Q1,31.3
1863,F,THS,BG,2012-Q2,54.9
1864,F,THS,BG,2012-Q3,48.8
1865,F,THS,BG,2012-Q4,36.9
1866,F,THS,BG,2013-Q1,47.8
1867,F,THS,BG,2013-Q2,61.6
1868,F,THS,BG,2013-Q3,47.3
1869,F,THS,BG,2013-Q4,35.8
1870,F,THS,BG,2014-Q1,33.9
1871,F,THS,BG,2014-Q2,54.6
1872,F,THS,BG,2014-Q3,51.9
1873,F,THS,BG,2014-Q4,37.1
1874,F,THS,BG,2015-Q1,26.0
1875,F,THS,BG,2015-Q2,48.2
1876,F,THS,BG,2015-Q3,47.6
1877,F,THS,BG,2015-Q4,40.2
1878,F,THS,BG,2016-Q1,38.1
1879,F,THS,BG,2016-Q2,42.4
1880,F,THS,BG,2016-Q3,42.4
1881,F,THS,BG,2016-Q4,34.0
1882,F,THS,BG,2017-Q1,33.1
1883,F,THS,BG,2017-Q2,59.1
1884,F,THS,BG,2017-Q3,46.8
1885,F,THS,BG,2017-Q4,31.5
1886,F,THS,BG,2018-Q1,26.5
1887,F,THS,BG,2018-Q2,44.5
1888,F,THS,BG,2018-Q3,33.0
1889,F,THS,BG,2018-Q4,21.5
1890,F,THS,BG,2019-Q1,30.6
1891,F,THS,BG,2019-Q2,44.9
1892,F,THS,BG,2019-Q3,33.8
1893,F,THS,BG,2019-Q4,24.7
1894,F,THS,BG,2020-Q1,18.7
1895,F,THS,BG,2020-Q2,31.8
1896,F,THS,BG,2020-Q3,45.1
1897,F,THS,BG,2020-Q4,20.5
1898,F,THS,BG,2021-Q1,27.8
1899,F,THS,BG,2021-Q2,40.2
2100,M,PC_EMP,BG,2009-Q1,2.9
2101,M,PC_EMP,BG,2009-Q2,3.7
2102,M,PC_EMP,BG,2009-Q3,3.1
2103,M,PC_EMP,BG,2009-Q4,2.6
2104,M,PC_EMP,BG,2010-Q1,2.2
2105,M,PC_EMP,BG,2010-Q2,4.0
2106,M,PC_EMP,BG,2010-Q3,3.0
2107,M,PC_EMP,BG,2010-Q4,2.8
2108,M,PC_EMP,BG,2011-Q1,2.9
2109,M,PC_EMP,BG,2011-Q2,3.8
2110,M,PC_EMP,BG,2011-Q3,3.4
2111,M,PC_EMP,BG,2011-Q4,2.7
2112,M,PC_EMP,BG,2012-Q1,3.0
2113,M,PC_EMP,BG,2012-Q2,5.3
2114,M,PC_EMP,BG,2012-Q3,4.2
2115,M,PC_EMP,BG,2012-Q4,3.5
2116,M,PC_EMP,BG,2013-Q1,4.0
2117,M,PC_EMP,BG,2013-Q2,4.7
2118,M,PC_EMP,BG,2013-Q3,3.4
2119,M,PC_EMP,BG,2013-Q4,2.8
2120,M,PC_EMP,BG,2014-Q1,3.2
2121,M,PC_EMP,BG,2014-Q2,4.3
2122,M,PC_EMP,BG,2014-Q3,4.1
2123,M,PC_EMP,BG,2014-Q4,2.4
2124,M,PC_EMP,BG,2015-Q1,2.7
2125,M,PC_EMP,BG,2015-Q2,3.8
2126,M,PC_EMP,BG,2015-Q3,3.9
2127,M,PC_EMP,BG,2015-Q4,3.1
2128,M,PC_EMP,BG,2016-Q1,2.8
2129,M,PC_EMP,BG,2016-Q2,3.6
2130,M,PC_EMP,BG,2016-Q3,3.1
2131,M,PC_EMP,BG,2016-Q4,2.2
2132,M,PC_EMP,BG,2017-Q1,2.6
2133,M,PC_EMP,BG,2017-Q2,4.1
2134,M,PC_EMP,BG,2017-Q3,3.1
2135,M,PC_EMP,BG,2017-Q4,2.4
2136,M,PC_EMP,BG,2018-Q1,2.1
2137,M,PC_EMP,BG,2018-Q2,3.3
2138,M,PC_EMP,BG,2018-Q3,2.6
2139,M,PC_EMP,BG,2018-Q4,1.8
2140,M,PC_EMP,BG,2019-Q1,2.3
2141,M,PC_EMP,BG,2019-Q2,3.4
2142,M,PC_EMP,BG,2019-Q3,2.7
2143,M,PC_EMP,BG,2019-Q4,1.9
2144,M,PC_EMP,BG,2020-Q1,1.7
2145,M,PC_EMP,BG,2020-Q2,2.6
2146,M,PC_EMP,BG,2020-Q3,3.1
2147,M,PC_EMP,BG,2020-Q4,1.7
2148,M,PC_EMP,BG,2021-Q1,2.0
2149,M,PC_EMP,BG,2021-Q2,3.1
2150,M,THS,BG,2009-Q1,50.1
2151,M,THS,BG,2009-Q2,63.3
2152,M,THS,BG,2009-Q3,54.1
2153,M,THS,BG,2009-Q4,44.1
2154,M,THS,BG,2010-Q1,35.9
2155,M,THS,BG,2010-Q2,65.5
2156,M,THS,BG,2010-Q3,49.9
2157,M,THS,BG,2010-Q4,44.0
2158,M,THS,BG,2011-Q1,43.6
2159,M,THS,BG,2011-Q2,58.6
2160,M,THS,BG,2011-Q3,54.1
2161,M,THS,BG,2011-Q4,41.7
2162,M,THS,BG,2012-Q1,44.1
2163,M,THS,BG,2012-Q2,79.9
2164,M,THS,BG,2012-Q3,66.3
2165,M,THS,BG,2012-Q4,54.2
2166,M,THS,BG,2013-Q1,59.1
2167,M,THS,BG,2013-Q2,71.4
2168,M,THS,BG,2013-Q3,53.7
2169,M,THS,BG,2013-Q4,43.6
2170,M,THS,BG,2014-Q1,48.2
2171,M,THS,BG,2014-Q2,66.5
2172,M,THS,BG,2014-Q3,65.1
2173,M,THS,BG,2014-Q4,36.8
2174,M,THS,BG,2015-Q1,41.5
2175,M,THS,BG,2015-Q2,59.7
2176,M,THS,BG,2015-Q3,64.1
2177,M,THS,BG,2015-Q4,49.4
2178,M,THS,BG,2016-Q1,43.7
2179,M,THS,BG,2016-Q2,56.6
2180,M,THS,BG,2016-Q3,49.7
2181,M,THS,BG,2016-Q4,35.5
2182,M,THS,BG,2017-Q1,42.2
2183,M,THS,BG,2017-Q2,68.1
2184,M,THS,BG,2017-Q3,52.2
2185,M,THS,BG,2017-Q4,41.2
2186,M,THS,BG,2018-Q1,34.6
2187,M,THS,BG,2018-Q2,54.9
2188,M,THS,BG,2018-Q3,44.8
2189,M,THS,BG,2018-Q4,31.0
2190,M,THS,BG,2019-Q1,37.5
2191,M,THS,BG,2019-Q2,58.9
2192,M,THS,BG,2019-Q3,46.5
2193,M,THS,BG,2019-Q4,32.8
2194,M,THS,BG,2020-Q1,28.8
2195,M,THS,BG,2020-Q2,42.9
2196,M,THS,BG,2020-Q3,52.1
2197,M,THS,BG,2020-Q4,29.5
2198,M,THS,BG,2021-Q1,32.5
2199,M,THS,BG,2021-Q2,50.6
2400,T,PC_EMP,BG,2009-Q1,2.9
2401,T,PC_EMP,BG,2009-Q2,3.6
2402,T,PC_EMP,BG,2009-Q3,2.9
2403,T,PC_EMP,BG,2009-Q4,2.4
2404,T,PC_EMP,BG,2010-Q1,2.3
2405,T,PC_EMP,BG,2010-Q2,3.8
2406,T,PC_EMP,BG,2010-Q3,2.9
2407,T,PC_EMP,BG,2010-Q4,2.8
2408,T,PC_EMP,BG,2011-Q1,3.0
2409,T,PC_EMP,BG,2011-Q2,3.6
2410,T,PC_EMP,BG,2011-Q3,3.2
2411,T,PC_EMP,BG,2011-Q4,2.6
2412,T,PC_EMP,BG,2012-Q1,2.7
2413,T,PC_EMP,BG,2012-Q2,4.7
2414,T,PC_EMP,BG,2012-Q3,3.9
2415,T,PC_EMP,BG,2012-Q4,3.1
2416,T,PC_EMP,BG,2013-Q1,3.8
2417,T,PC_EMP,BG,2013-Q2,4.6
2418,T,PC_EMP,BG,2013-Q3,3.4
2419,T,PC_EMP,BG,2013-Q4,2.7
2420,T,PC_EMP,BG,2014-Q1,2.9
2421,T,PC_EMP,BG,2014-Q2,4.1
2422,T,PC_EMP,BG,2014-Q3,3.9
2423,T,PC_EMP,BG,2014-Q4,2.5
2424,T,PC_EMP,BG,2015-Q1,2.3
2425,T,PC_EMP,BG,2015-Q2,3.6
2426,T,PC_EMP,BG,2015-Q3,3.6
2427,T,PC_EMP,BG,2015-Q4,3.0
2428,T,PC_EMP,BG,2016-Q1,2.8
2429,T,PC_EMP,BG,2016-Q2,3.3
2430,T,PC_EMP,BG,2016-Q3,3.1
2431,T,PC_EMP,BG,2016-Q4,2.3
2432,T,PC_EMP,BG,2017-Q1,2.5
2433,T,PC_EMP,BG,2017-Q2,4.1
2434,T,PC_EMP,BG,2017-Q3,3.1
2435,T,PC_EMP,BG,2017-Q4,2.3
2436,T,PC_EMP,BG,2018-Q1,2.0
2437,T,PC_EMP,BG,2018-Q2,3.2
2438,T,PC_EMP,BG,2018-Q3,2.5
2439,T,PC_EMP,BG,2018-Q4,1.7
2440,T,PC_EMP,BG,2019-Q1,2.2
2441,T,PC_EMP,BG,2019-Q2,3.2
2442,T,PC_EMP,BG,2019-Q3,2.5
2443,T,PC_EMP,BG,2019-Q4,1.8
2444,T,PC_EMP,BG,2020-Q1,1.5
2445,T,PC_EMP,BG,2020-Q2,2.5
2446,T,PC_EMP,BG,2020-Q3,3.1
2447,T,PC_EMP,BG,2020-Q4,1.6
2448,T,PC_EMP,BG,2021-Q1,2.0
2449,T,PC_EMP,BG,2021-Q2,3.0
2450,T,THS,BG,2009-Q1,93.1
2451,T,THS,BG,2009-Q2,118.6
2452,T,THS,BG,2009-Q3,94.2
2453,T,THS,BG,2009-Q4,75.1
2454,T,THS,BG,2010-Q1,68.1
2455,T,THS,BG,2010-Q2,116.2
2456,T,THS,BG,2010-Q3,88.9
2457,T,THS,BG,2010-Q4,84.5
2458,T,THS,BG,2011-Q1,85.1
2459,T,THS,BG,2011-Q2,105.9
2460,T,THS,BG,2011-Q3,97.0
2461,T,THS,BG,2011-Q4,76.8
2462,T,THS,BG,2012-Q1,75.4
2463,T,THS,BG,2012-Q2,134.8
2464,T,THS,BG,2012-Q3,115.0
2465,T,THS,BG,2012-Q4,91.1
2466,T,THS,BG,2013-Q1,106.9
2467,T,THS,BG,2013-Q2,133.0
2468,T,THS,BG,2013-Q3,101.0
2469,T,THS,BG,2013-Q4,79.4
2470,T,THS,BG,2014-Q1,82.1
2471,T,THS,BG,2014-Q2,121.1
2472,T,THS,BG,2014-Q3,117.0
2473,T,THS,BG,2014-Q4,74.0
2474,T,THS,BG,2015-Q1,67.5
2475,T,THS,BG,2015-Q2,107.8
2476,T,THS,BG,2015-Q3,111.7
2477,T,THS,BG,2015-Q4,89.6
2478,T,THS,BG,2016-Q1,81.7
2479,T,THS,BG,2016-Q2,99.0
2480,T,THS,BG,2016-Q3,92.1
2481,T,THS,BG,2016-Q4,69.5
2482,T,THS,BG,2017-Q1,75.3
2483,T,THS,BG,2017-Q2,127.2
2484,T,THS,BG,2017-Q3,99.0
2485,T,THS,BG,2017-Q4,72.7
2486,T,THS,BG,2018-Q1,61.1
2487,T,THS,BG,2018-Q2,99.5
2488,T,THS,BG,2018-Q3,77.8
2489,T,THS,BG,2018-Q4,52.5
2490,T,THS,BG,2019-Q1,68.1
2491,T,THS,BG,2019-Q2,103.8
2492,T,THS,BG,2019-Q3,80.3
2493,T,THS,BG,2019-Q4,57.5
2494,T,THS,BG,2020-Q1,47.5
2495,T,THS,BG,2020-Q2,74.7
2496,T,THS,BG,2020-Q3,97.2
2497,T,THS,BG,2020-Q4,50.1
2498,T,THS,BG,2021-Q1,60.2
2499,T,THS,BG,2021-Q2,90.8
2700,F,PC_EMP,CH,2009-Q2,3.6
2701,F,PC_EMP,CH,2010-Q1,4.3
2702,F,PC_EMP,CH,2010-Q2,4.5
2703,F,PC_EMP,CH,2010-Q3,6.0
2704,F,PC_EMP,CH,2010-Q4,6.2
2705,F,PC_EMP,CH,2011-Q1,4.6
2706,F,PC_EMP,CH,2011-Q2,4.9
2707,F,PC_EMP,CH,2011-Q3,6.2
2708,F,PC_EMP,CH,2011-Q4,6.0
2709,F,PC_EMP,CH,2012-Q1,3.7
2710,F,PC_EMP,CH,2012-Q2,4.1
2711,F,PC_EMP,CH,2012-Q3,6.5
2712,F,PC_EMP,CH,2012-Q4,5.9
2713,F,PC_EMP,CH,2013-Q1,4.0
2714,F,PC_EMP,CH,2013-Q2,4.1
2715,F,PC_EMP,CH,2013-Q3,6.0
2716,F,PC_EMP,CH,2013-Q4,6.6
2717,F,PC_EMP,CH,2014-Q1,4.1
2718,F,PC_EMP,CH,2014-Q2,4.5
2719,F,PC_EMP,CH,2014-Q3,6.7
2720,F,PC_EMP,CH,2014-Q4,6.3
2721,F,PC_EMP,CH,2015-Q1,5.0
2722,F,PC_EMP,CH,2015-Q2,4.8
2723,F,PC_EMP,CH,2015-Q3,6.3
2724,F,PC_EMP,CH,2015-Q4,6.7
2725,F,PC_EMP,CH,2016-Q1,4.6
2726,F,PC_EMP,CH,2016-Q2,4.4
2727,F,PC_EMP,CH,2016-Q3,6.2
2728,F,PC_EMP,CH,2016-Q4,5.5
2729,F,PC_EMP,CH,2017-Q1,4.3
2730,F,PC_EMP,CH,2017-Q2,4.2
2731,F,PC_EMP,CH,2017-Q3,6.6
2732,F,PC_EMP,CH,2017-Q4,7.0
2733,F,PC_EMP,CH,2018-Q1,4.3
2734,F,PC_EMP,CH,2018-Q2,4.1
2735,F,PC_EMP,CH,2018-Q3,6.7
2736,F,PC_EMP,CH,2018-Q4,6.3
2737,F,PC_EMP,CH,2019-Q1,4.7
2738,F,PC_EMP,CH,2019-Q2,4.5
2739,F,PC_EMP,CH,2019-Q3,5.8
2740,F,PC_EMP,CH,2019-Q4,6.7
2741,F,PC_EMP,CH,2020-Q1,4.5
2742,F,PC_EMP,CH,2020-Q2,4.0
2743,F,PC_EMP,CH,2020-Q3,5.3
2744,F,PC_EMP,CH,2020-Q4,6.2
2745,F,PC_EMP,CH,2021-Q1,4.2
2746,F,PC_EMP,CH,2021-Q2,4.3
2747,F,THS,CH,2009-Q2,70.6
2748,F,THS,CH,2010-Q1,81.6
2749,F,THS,CH,2010-Q2,86.0
2750,F,THS,CH,2010-Q3,114.6
2751,F,THS,CH,2010-Q4,118.7
2752,F,THS,CH,2011-Q1,89.1
2753,F,THS,CH,2011-Q2,96.9
2754,F,THS,CH,2011-Q3,121.0
2755,F,THS,CH,2011-Q4,118.4
2756,F,THS,CH,2012-Q1,74.2
2757,F,THS,CH,2012-Q2,80.5
2758,F,THS,CH,2012-Q3,130.8
2759,F,THS,CH,2012-Q4,118.1
2760,F,THS,CH,2013-Q1,80.3
2761,F,THS,CH,2013-Q2,83.2
2762,F,THS,CH,2013-Q3,121.2
2763,F,THS,CH,2013-Q4,134.0
2764,F,THS,CH,2014-Q1,83.2
2765,F,THS,CH,2014-Q2,93.4
2766,F,THS,CH,2014-Q3,136.6
2767,F,THS,CH,2014-Q4,133.8
2768,F,THS,CH,2015-Q1,104.5
2769,F,THS,CH,2015-Q2,100.5
2770,F,THS,CH,2015-Q3,130.8
2771,F,THS,CH,2015-Q4,141.6
2772,F,THS,CH,2016-Q1,97.9
2773,F,THS,CH,2016-Q2,93.7
2774,F,THS,CH,2016-Q3,132.3
2775,F,THS,CH,2016-Q4,117.4
2776,F,THS,CH,2017-Q1,92.3
2777,F,THS,CH,2017-Q2,89.8
2778,F,THS,CH,2017-Q3,140.7
2779,F,THS,CH,2017-Q4,150.1
2780,F,THS,CH,2018-Q1,93.0
2781,F,THS,CH,2018-Q2,89.0
2782,F,THS,CH,2018-Q3,145.7
2783,F,THS,CH,2018-Q4,136.2
2784,F,THS,CH,2019-Q1,102.6
2785,F,THS,CH,2019-Q2,99.6
2786,F,THS,CH,2019-Q3,125.8
2787,F,THS,CH,2019-Q4,148.3
2788,F,THS,CH,2020-Q1,99.2
2789,F,THS,CH,2020-Q2,86.3
2790,F,THS,CH,2020-Q3,115.9
2791,F,THS,CH,2020-Q4,137.2
2792,F,THS,CH,2021-Q1,90.1
2793,F,THS,CH,2021-Q2,91.9
2990,M,PC_EMP,CH,2009-Q2,3.0
2991,M,PC_EMP,CH,2010-Q1,4.0
2992,M,PC_EMP,CH,2010-Q2,4.1
2993,M,PC_EMP,CH,2010-Q3,5.3
2994,M,PC_EMP,CH,2010-Q4,5.0
2995,M,PC_EMP,CH,2011-Q1,4.1
2996,M,PC_EMP,CH,2011-Q2,3.5
2997,M,PC_EMP,CH,2011-Q3,6.0
2998,M,PC_EMP,CH,2011-Q4,4.5
2999,M,PC_EMP,CH,2012-Q1,4.0
3000,M,PC_EMP,CH,2012-Q2,3.8
3001,M,PC_EMP,CH,2012-Q3,5.2
3002,M,PC_EMP,CH,2012-Q4,4.4
3003,M,PC_EMP,CH,2013-Q1,3.4
3004,M,PC_EMP,CH,2013-Q2,3.4
3005,M,PC_EMP,CH,2013-Q3,5.0
3006,M,PC_EMP,CH,2013-Q4,5.1
3007,M,PC_EMP,CH,2014-Q1,3.2
3008,M,PC_EMP,CH,2014-Q2,3.8
3009,M,PC_EMP,CH,2014-Q3,5.2
3010,M,PC_EMP,CH,2014-Q4,5.4
3011,M,PC_EMP,CH,2015-Q1,3.9
3012,M,PC_EMP,CH,2015-Q2,4.2
3013,M,PC_EMP,CH,2015-Q3,5.5
3014,M,PC_EMP,CH,2015-Q4,5.2
3015,M,PC_EMP,CH,2016-Q1,4.0
3016,M,PC_EMP,CH,2016-Q2,4.3
3017,M,PC_EMP,CH,2016-Q3,5.1
3018,M,PC_EMP,CH,2016-Q4,4.9
3019,M,PC_EMP,CH,2017-Q1,3.5
3020,M,PC_EMP,CH,2017-Q2,4.1
3021,M,PC_EMP,CH,2017-Q3,6.0
3022,M,PC_EMP,CH,2017-Q4,5.3
3023,M,PC_EMP,CH,2018-Q1,3.5
3024,M,PC_EMP,CH,2018-Q2,4.1
3025,M,PC_EMP,CH,2018-Q3,5.8
3026,M,PC_EMP,CH,2018-Q4,5.5
3027,M,PC_EMP,CH,2019-Q1,4.1
3028,M,PC_EMP,CH,2019-Q2,4.8
3029,M,PC_EMP,CH,2019-Q3,5.5
3030,M,PC_EMP,CH,2019-Q4,5.6
3031,M,PC_EMP,CH,2020-Q1,4.1
3032,M,PC_EMP,CH,2020-Q2,3.7
3033,M,PC_EMP,CH,2020-Q3,5.2
3034,M,PC_EMP,CH,2020-Q4,5.5
3035,M,PC_EMP,CH,2021-Q1,3.9
3036,M,PC_EMP,CH,2021-Q2,4.0
3037,M,THS,CH,2009-Q2,68.7
3038,M,THS,CH,2010-Q1,88.8
3039,M,THS,CH,2010-Q2,93.2
3040,M,THS,CH,2010-Q3,122.5
3041,M,THS,CH,2010-Q4,114.7
3042,M,THS,CH,2011-Q1,94.4
3043,M,THS,CH,2011-Q2,80.6
3044,M,THS,CH,2011-Q3,141.2
3045,M,THS,CH,2011-Q4,105.0
3046,M,THS,CH,2012-Q1,91.4
3047,M,THS,CH,2012-Q2,89.6
3048,M,THS,CH,2012-Q3,123.0
3049,M,THS,CH,2012-Q4,104.0
3050,M,THS,CH,2013-Q1,79.8
3051,M,THS,CH,2013-Q2,79.1
3052,M,THS,CH,2013-Q3,117.8
3053,M,THS,CH,2013-Q4,120.6
3054,M,THS,CH,2014-Q1,76.1
3055,M,THS,CH,2014-Q2,89.5
3056,M,THS,CH,2014-Q3,125.0
3057,M,THS,CH,2014-Q4,129.8
3058,M,THS,CH,2015-Q1,93.3
3059,M,THS,CH,2015-Q2,101.9
3060,M,THS,CH,2015-Q3,131.9
3061,M,THS,CH,2015-Q4,126.4
3062,M,THS,CH,2016-Q1,95.5
3063,M,THS,CH,2016-Q2,105.1
3064,M,THS,CH,2016-Q3,125.8
3065,M,THS,CH,2016-Q4,121.9
3066,M,THS,CH,2017-Q1,85.6
3067,M,THS,CH,2017-Q2,101.6
3068,M,THS,CH,2017-Q3,147.9
3069,M,THS,CH,2017-Q4,132.4
3070,M,THS,CH,2018-Q1,86.0
3071,M,THS,CH,2018-Q2,100.9
3072,M,THS,CH,2018-Q3,143.1
3073,M,THS,CH,2018-Q4,138.2
3074,M,THS,CH,2019-Q1,101.3
3075,M,THS,CH,2019-Q2,119.9
3076,M,THS,CH,2019-Q3,136.7
3077,M,THS,CH,2019-Q4,139.9
3078,M,THS,CH,2020-Q1,101.7
3079,M,THS,CH,2020-Q2,91.0
3080,M,THS,CH,2020-Q3,128.6
3081,M,THS,CH,2020-Q4,136.9
3082,M,THS,CH,2021-Q1,96.3
3083,M,THS,CH,2021-Q2,98.9
3280,T,PC_EMP,CH,2009-Q2,3.3
3281,T,PC_EMP,CH,2010-Q1,4.1
3282,T,PC_EMP,CH,2010-Q2,4.3
3283,T,PC_EMP,CH,2010-Q3,5.6
3284,T,PC_EMP,CH,2010-Q4,5.5
3285,T,PC_EMP,CH,2011-Q1,4.3
3286,T,PC_EMP,CH,2011-Q2,4.2
3287,T,PC_EMP,CH,2011-Q3,6.1
3288,T,PC_EMP,CH,2011-Q4,5.2
3289,T,PC_EMP,CH,2012-Q1,3.9
3290,T,PC_EMP,CH,2012-Q2,3.9
3291,T,PC_EMP,CH,2012-Q3,5.8
3292,T,PC_EMP,CH,2012-Q4,5.1
3293,T,PC_EMP,CH,2013-Q1,3.7
3294,T,PC_EMP,CH,2013-Q2,3.7
3295,T,PC_EMP,CH,2013-Q3,5.5
3296,T,PC_EMP,CH,2013-Q4,5.8
3297,T,PC_EMP,CH,2014-Q1,3.6
3298,T,PC_EMP,CH,2014-Q2,4.1
3299,T,PC_EMP,CH,2014-Q3,5.9
3300,T,PC_EMP,CH,2014-Q4,5.8
3301,T,PC_EMP,CH,2015-Q1,4.4
3302,T,PC_EMP,CH,2015-Q2,4.5
3303,T,PC_EMP,CH,2015-Q3,5.9
3304,T,PC_EMP,CH,2015-Q4,5.9
3305,T,PC_EMP,CH,2016-Q1,4.3
3306,T,PC_EMP,CH,2016-Q2,4.4
3307,T,PC_EMP,CH,2016-Q3,5.7
3308,T,PC_EMP,CH,2016-Q4,5.2
3309,T,PC_EMP,CH,2017-Q1,3.9
3310,T,PC_EMP,CH,2017-Q2,4.2
3311,T,PC_EMP,CH,2017-Q3,6.3
3312,T,PC_EMP,CH,2017-Q4,6.1
3313,T,PC_EMP,CH,2018-Q1,3.9
3314,T,PC_EMP,CH,2018-Q2,4.1
3315,T,PC_EMP,CH,2018-Q3,6.2
3316,T,PC_EMP,CH,2018-Q4,5.9
3317,T,PC_EMP,CH,2019-Q1,4.4
3318,T,PC_EMP,CH,2019-Q2,4.7
3319,T,PC_EMP,CH,2019-Q3,5.6
3320,T,PC_EMP,CH,2019-Q4,6.1
3321,T,PC_EMP,CH,2020-Q1,4.3
3322,T,PC_EMP,CH,2020-Q2,3.8
3323,T,PC_EMP,CH,2020-Q3,5.3
3324,T,PC_EMP,CH,2020-Q4,5.8
3325,T,PC_EMP,CH,2021-Q1,4.0
3326,T,PC_EMP,CH,2021-Q2,4.1
3327,T,THS,CH,2009-Q2,139.3
3328,T,THS,CH,2010-Q1,170.4
3329,T,THS,CH,2010-Q2,179.3
3330,T,THS,CH,2010-Q3,237.2
3331,T,THS,CH,2010-Q4,233.4
3332,T,THS,CH,2011-Q1,183.6
3333,T,THS,CH,2011-Q2,177.5
3334,T,THS,CH,2011-Q3,262.2
3335,T,THS,CH,2011-Q4,223.4
3336,T,THS,CH,2012-Q1,165.6
3337,T,THS,CH,2012-Q2,170.0
3338,T,THS,CH,2012-Q3,253.8
3339,T,THS,CH,2012-Q4,222.1
3340,T,THS,CH,2013-Q1,160.1
3341,T,THS,CH,2013-Q2,162.3
3342,T,THS,CH,2013-Q3,239.1
3343,T,THS,CH,2013-Q4,254.7
3344,T,THS,CH,2014-Q1,159.3
3345,T,THS,CH,2014-Q2,183.0
3346,T,THS,CH,2014-Q3,261.6
3347,T,THS,CH,2014-Q4,263.6
3348,T,THS,CH,2015-Q1,197.7
3349,T,THS,CH,2015-Q2,202.3
3350,T,THS,CH,2015-Q3,262.6
3351,T,THS,CH,2015-Q4,268.0
3352,T,THS,CH,2016-Q1,193.4
3353,T,THS,CH,2016-Q2,198.8
3354,T,THS,CH,2016-Q3,258.1
3355,T,THS,CH,2016-Q4,239.3
3356,T,THS,CH,2017-Q1,177.9
3357,T,THS,CH,2017-Q2,191.4
3358,T,THS,CH,2017-Q3,288.6
3359,T,THS,CH,2017-Q4,282.5
3360,T,THS,CH,2018-Q1,179.1
3361,T,THS,CH,2018-Q2,189.9
3362,T,THS,CH,2018-Q3,288.8
3363,T,THS,CH,2018-Q4,274.4
3364,T,THS,CH,2019-Q1,203.9
3365,T,THS,CH,2019-Q2,219.5
3366,T,THS,CH,2019-Q3,262.5
3367,T,THS,CH,2019-Q4,288.2
3368,T,THS,CH,2020-Q1,200.9
3369,T,THS,CH,2020-Q2,177.3
3370,T,THS,CH,2020-Q3,244.5
3371,T,THS,CH,2020-Q4,274.2
