,sex,unit,geo,TIME_PERIOD,OBS_VALUE
3945,M,THS,CY,2015-Q2,3.1
3946,M,THS,CY,2015-Q3,4.4
3947,M,THS,CY,2015-Q4,4.8
3948,M,THS,CY,2016-Q1,5.6
3949,M,THS,CY,2016-Q2,3.3
3950,M,THS,CY,2016-Q3,4.4
3951,M,THS,CY,2016-Q4,6.6
3952,M,THS,CY,2017-Q1,3.1
3953,M,THS,CY,2017-Q2,3.3
3954,M,THS,CY,2017-Q3,4.8
3955,M,THS,CY,2017-Q4,8.8
3956,M,THS,CY,2018-Q1,4.5
3957,M,THS,CY,2018-Q2,3.9
3958,M,THS,CY,2018-Q3,4.8
3959,M,THS,CY,2018-Q4,7.7
3960,M,THS,CY,2019-Q1,5.5
3961,M,THS,CY,2019-Q2,3.4
3962,M,THS,CY,2019-Q3,3.1
3963,M,THS,CY,2019-Q4,7.2
3964,M,THS,CY,2020-Q1,4.4
3965,M,THS,CY,2020-Q2,3.2
3966,M,THS,CY,2020-Q3,4.1
3967,M,THS,CY,2020-Q4,4.0
3968,M,THS,CY,2021-Q1,4.1
3969,M,THS,CY,2021-Q2,3.2
4170,T,PC_EMP,CY,2009-Q1,2.1
4171,T,PC_EMP,CY,2009-Q2,1.9
4172,T,PC_EMP,CY,2009-Q3,2.3
4173,T,PC_EMP,CY,2009-Q4,2.8
4174,T,PC_EMP,CY,2010-Q1,2.4
4175,T,PC_EMP,CY,2010-Q2,2.0
4176,T,PC_EMP,CY,2010-Q3,2.2
4177,T,PC_EMP,CY,2010-Q4,2.9
4178,T,PC_EMP,CY,2011-Q1,2.5
4179,T,PC_EMP,CY,2011-Q2,2.1
4180,T,PC_EMP,CY,2011-Q3,2.9
4181,T,PC_EMP,CY,2011-Q4,3.3
4182,T,PC_EMP,CY,2012-Q1,3.2
4183,T,PC_EMP,CY,2012-Q2,2.4
4184,T,PC_EMP,CY,2012-Q3,3.3
4185,T,PC_EMP,CY,2012-Q4,3.9
4186,T,PC_EMP,CY,2013-Q1,3.7
4187,T,PC_EMP,CY,2013-Q2,3.5
4188,T,PC_EMP,CY,2013-Q3,3.7
4189,T,PC_EMP,CY,2013-Q4,3.6
4190,T,PC_EMP,CY,2014-Q1,3.6
4191,T,PC_EMP,CY,2014-Q2,2.2
4192,T,PC_EMP,CY,2014-Q3,3.7
4193,T,PC_EMP,CY,2014-Q4,3.4
4194,T,PC_EMP,CY,2015-Q1,2.9
4195,T,PC_EMP,CY,2015-Q2,2.1
4196,T,PC_EMP,CY,2015-Q3,3.1
4197,T,PC_EMP,CY,2015-Q4,3.0
4198,T,PC_EMP,CY,2016-Q1,2.7
4199,T,PC_EMP,CY,2016-Q2,2.2
4200,T,PC_EMP,CY,2016-Q3,2.9
4201,T,PC_EMP,CY,2016-Q4,4.1
4202,T,PC_EMP,CY,2017-Q1,1.9
4203,T,PC_EMP,CY,2017-Q2,1.8
4204,T,PC_EMP,CY,2017-Q3,2.8
4205,T,PC_EMP,CY,2017-Q4,4.7
4206,T,PC_EMP,CY,2018-Q1,2.5
4207,T,PC_EMP,CY,2018-Q2,1.9
4208,T,PC_EMP,CY,2018-Q3,2.7
4209,T,PC_EMP,CY,2018-Q4,4.4
4210,T,PC_EMP,CY,2019-Q1,2.5
4211,T,PC_EMP,CY,2019-Q2,1.5
4212,T,PC_EMP,CY,2019-Q3,2.8
4213,T,PC_EMP,CY,2019-Q4,2.7
4214,T,PC_EMP,CY,2020-Q1,2.4
4215,T,PC_EMP,CY,2020-Q2,1.6
4216,T,PC_EMP,CY,2020-Q3,2.6
4217,T,PC_EMP,CY,2020-Q4,2.1
4218,T,PC_EMP,CY,2021-Q1,1.9
4219,T,PC_EMP,CY,2021-Q2,1.5
4220,T,THS,CY,2009-Q1,7.9
4221,T,THS,CY,2009-Q2,7.3
4222,T,THS,CY,2009-Q3,8.9
4223,T,THS,CY,2009-Q4,10.9
4224,T,THS,CY,2010-Q1,9.3
4225,T,THS,CY,2010-Q2,7.8
4226,T,THS,CY,2010-Q3,8.7
4227,T,THS,CY,2010-Q4,11.8
4228,T,THS,CY,2011-Q1,9.9
4229,T,THS,CY,2011-Q2,8.3
4230,T,THS,CY,2011-Q3,11.4
4231,T,THS,CY,2011-Q4,12.8
4232,T,THS,CY,2012-Q1,12.2
4233,T,THS,CY,2012-Q2,9.4
4234,T,THS,CY,2012-Q3,12.6
4235,T,THS,CY,2012-Q4,15.0
4236,T,THS,CY,2013-Q1,13.7
4237,T,THS,CY,2013-Q2,12.6
4238,T,THS,CY,2013-Q3,13.3
4239,T,THS,CY,2013-Q4,13.0
4240,T,THS,CY,2014-Q1,12.8
4241,T,THS,CY,2014-Q2,8.0
4242,T,THS,CY,2014-Q3,13.5
4243,T,THS,CY,2014-Q4,12.5
4244,T,THS,CY,2015-Q1,10.2
4245,T,THS,CY,2015-Q2,7.4
4246,T,THS,CY,2015-Q3,11.0
4247,T,THS,CY,2015-Q4,10.9
4248,T,THS,CY,2016-Q1,9.4
4249,T,THS,CY,2016-Q2,8.0
4250,T,THS,CY,2016-Q3,10.5
4251,T,THS,CY,2016-Q4,15.1
4252,T,THS,CY,2017-Q1,7.0
4253,T,THS,CY,2017-Q2,7.0
4254,T,THS,CY,2017-Q3,10.9
4255,T,THS,CY,2017-Q4,17.9
4256,T,THS,CY,2018-Q1,9.8
4257,T,THS,CY,2018-Q2,7.8
4258,T,THS,CY,2018-Q3,10.8
4259,T,THS,CY,2018-Q4,17.7
4260,T,THS,CY,2019-Q1,10.1
4261,T,THS,CY,2019-Q2,6.1
4262,T,THS,CY,2019-Q3,11.5
4263,T,THS,CY,2019-Q4,11.3
4264,T,THS,CY,2020-Q1,9.9
4265,T,THS,CY,2020-Q2,6.8
4266,T,THS,CY,2020-Q3,10.8
4267,T,THS,CY,2020-Q4,8.8
4268,T,THS,CY,2021-Q1,7.7
4269,T,THS,CY,2021-Q2,6.3
4470,F,PC_EMP,CZ,2009-Q1,3.5
4471,F,PC_EMP,CZ,2009-Q2,2.8
4472,F,PC_EMP,CZ,2009-Q3,2.9
4473,F,PC_EMP,CZ,2009-Q4,2.5
4474,F,PC_EMP,CZ,2010-Q1,2.8
4475,F,PC_EMP,CZ,2010-Q2,2.1
4476,F,PC_EMP,CZ,2010-Q3,2.7
4477,F,PC_EMP,CZ,2010-Q4,2.5
4478,F,PC_EMP,CZ,2011-Q1,2.7
4479,F,PC_EMP,CZ,2011-Q2,2.0
4480,F,PC_EMP,CZ,2011-Q3,2.6
4481,F,PC_EMP,CZ,2011-Q4,2.5
4482,F,PC_EMP,CZ,2012-Q1,2.7
4483,F,PC_EMP,CZ,2012-Q2,2.0
4484,F,PC_EMP,CZ,2012-Q3,2.6
4485,F,PC_EMP,CZ,2012-Q4,2.1
4486,F,PC_EMP,CZ,2013-Q1,2.5
4487,F,PC_EMP,CZ,2013-Q2,2.0
4488,F,PC_EMP,CZ,2013-Q3,2.3
4489,F,PC_EMP,CZ,2013-Q4,2.0
4490,F,PC_EMP,CZ,2014-Q1,2.8
4491,F,PC_EMP,CZ,2014-Q2,1.9
4492,F,PC_EMP,CZ,2014-Q3,2.3
4493,F,PC_EMP,CZ,2014-Q4,1.8
4494,F,PC_EMP,CZ,2015-Q1,2.3
4495,F,PC_EMP,CZ,2015-Q2,1.5
4496,F,PC_EMP,CZ,2015-Q3,1.9
4497,F,PC_EMP,CZ,2015-Q4,1.9
4498,F,PC_EMP,CZ,2016-Q1,2.1
4499,F,PC_EMP,CZ,2016-Q2,1.7
4500,F,PC_EMP,CZ,2016-Q3,2.1
4501,F,PC_EMP,CZ,2016-Q4,1.7
4502,F,PC_EMP,CZ,2017-Q1,2.3
4503,F,PC_EMP,CZ,2017-Q2,1.7
4504,F,PC_EMP,CZ,2017-Q3,1.7
4505,F,PC_EMP,CZ,2017-Q4,2.1
4506,F,PC_EMP,CZ,2018-Q1,2.0
4507,F,PC_EMP,CZ,2018-Q2,1.7
4508,F,PC_EMP,CZ,2018-Q3,1.6
4509,F,PC_EMP,CZ,2018-Q4,1.3
4510,F,PC_EMP,CZ,2019-Q1,1.9
4511,F,PC_EMP,CZ,2019-Q2,1.5
4512,F,PC_EMP,CZ,2019-Q3,1.7
4513,F,PC_EMP,CZ,2019-Q4,1.8
4514,F,PC_EMP,CZ,2020-Q1,2.2
4515,F,PC_EMP,CZ,2020-Q2,2.4
4516,F,PC_EMP,CZ,2020-Q3,2.0
4517,F,PC_EMP,CZ,2020-Q4,2.2
4518,F,PC_EMP,CZ,2021-Q1,2.3
4519,F,PC_EMP,CZ,2021-Q2,1.7
4520,F,THS,CZ,2009-Q1,73.4
4521,F,THS,CZ,2009-Q2,59.8
4522,F,THS,CZ,2009-Q3,60.3
4523,F,THS,CZ,2009-Q4,52.2
4524,F,THS,CZ,2010-Q1,58.2
4525,F,THS,CZ,2010-Q2,44.3
4526,F,THS,CZ,2010-Q3,56.3
4527,F,THS,CZ,2010-Q4,53.2
4528,F,THS,CZ,2011-Q1,55.9
4529,F,THS,CZ,2011-Q2,41.8
4530,F,THS,CZ,2011-Q3,55.2
4531,F,THS,CZ,2011-Q4,52.1
4532,F,THS,CZ,2012-Q1,55.6
4533,F,THS,CZ,2012-Q2,42.1
4534,F,THS,CZ,2012-Q3,54.6
4535,F,THS,CZ,2012-Q4,43.8
4536,F,THS,CZ,2013-Q1,53.8
4537,F,THS,CZ,2013-Q2,42.4
4538,F,THS,CZ,2013-Q3,48.4
4539,F,THS,CZ,2013-Q4,43.8
4540,F,THS,CZ,2014-Q1,59.4
4541,F,THS,CZ,2014-Q2,41.7
4542,F,THS,CZ,2014-Q3,50.0
4543,F,THS,CZ,2014-Q4,39.3
4544,F,THS,CZ,2015-Q1,49.3
4545,F,THS,CZ,2015-Q2,33.9
4546,F,THS,CZ,2015-Q3,42.4
4547,F,THS,CZ,2015-Q4,42.3
4548,F,THS,CZ,2016-Q1,46.7
4549,F,THS,CZ,2016-Q2,38.9
4550,F,THS,CZ,2016-Q3,47.1
4551,F,THS,CZ,2016-Q4,39.3
4552,F,THS,CZ,2017-Q1,52.9
4553,F,THS,CZ,2017-Q2,38.0
4554,F,THS,CZ,2017-Q3,38.8
4555,F,THS,CZ,2017-Q4,47.7
4556,F,THS,CZ,2018-Q1,46.3
